Size,ID,LastName,FirstName,E-mail address,ReportDate,Direction,Phone,ReportingSource,District,County_Name,Facility_Type,County,Alignment,Route,Postmile,Species,Gender,Age,Latitude,Longitude,Datum,NearestLandmark,Comments,selected,Posted_On,LastUpdated_On,x_coord,y_coord,StatusOfRoadkill,endangeredSpecies
,8982,,,,6/27/1966,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,U,,,,,,No,,,-119.83144,38.11607,,FALSE
,8983,,,,6/27/1966,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,U,,,,,,No,,,-119.83144,38.11607,,FALSE
,16303,,,,6/27/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,16304,,,,6/27/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,J,,,,,,No,,,-119.83144,38.11607,,FALSE
,9019,,,,8/25/1966,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,U,,,,,,No,,,-119.83144,38.11607,,FALSE
,16343,,,,8/25/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9085,,,,10/19/1966,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,U,,,,,,No,,,-119.83144,38.11607,,FALSE
,16418,,,,10/19/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,J,,,,,,No,,,-119.83144,38.11607,,FALSE
,9320,,,,6/16/1968,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17001,,,,6/16/1968,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,M,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9333,,,,9/10/1968,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17009,,,,9/10/1968,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9365,,,,10/21/1968,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17031,,,,10/21/1968,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,M,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9605,,,,5/27/1970,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17236,,,,5/27/1970,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,M,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9606,,,,5/29/1970,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17237,,,,5/29/1970,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,9621,,,,10/26/1970,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17272,,,,10/26/1970,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10053,,,,7/3/1972,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,10054,,,,7/3/1972,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17549,,,,7/3/1972,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,17572,,,,7/3/1972,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10086,,,,10/11/1972,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,10087,,,,10/11/1972,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,10088,,,,10/11/1972,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17723,,,,10/11/1972,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,17724,,,,10/11/1972,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,17725,,,,10/11/1972,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,M,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10496,,,,8/15/1974,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,16494,,,,8/15/1974,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10598,,,,10/20/1975,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,16057,,,,10/20/1975,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10780,,,,10/24/1988,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17818,,,,10/24/1988,,,CHP,9,Mono(MNO),,MNO,,395,93.00,Deer,U,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10866,,,,6/20/1989,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17931,,,,6/20/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10917,,,,9/11/1989,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18060,,,,9/11/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10942,,,,10/10/1989,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17968,,,,10/10/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10985,,,,10/30/1989,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,17989,,,,10/30/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,11166,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,11167,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,11168,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,11169,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,11170,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18165,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18166,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18249,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18250,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18303,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18304,,,,5/3/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18942,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85492,38.20124,,FALSE
,18943,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85492,38.20124,,FALSE
,18944,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85492,38.20124,,FALSE
,18945,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85778,38.20913,,FALSE
,18946,,,,5/3/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85817,38.20944,,FALSE
,11282,,,,7/10/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18352,,,,7/10/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18947,,,,7/10/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85817,38.20944,,FALSE
,11376,,,,10/9/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18428,,,,10/9/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,J,,,,,,No,,,-119.83144,38.11607,,FALSE
,18866,,,,10/9/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,J,,,,SONORA,,No,,,-119.83283,38.12715,,FALSE
,11403,,,,10/17/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18449,,,,10/17/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,U,J,,,,,,No,,,-119.83144,38.11607,,FALSE
,18867,,,,10/17/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,U,J,,,,SONORA,,No,,,-119.83389,38.12916,,FALSE
,11417,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,18462,,,,10/22/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,18868,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.83402,38.13118,,FALSE
,11524,,,,5/15/1991,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,19205,,,,5/15/1991,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.58579,37.87707,,FALSE
,11677,,,,10/30/1991,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,19559,,,,10/30/1991,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.85424,38.19913,,FALSE
,11832,,,,9/23/1992,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,19750,,,,9/23/1992,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,U,J,,,,SONORA,,No,,,-119.82668,38.118,,FALSE
,11846,,,,10/5/1992,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,19782,,,,10/5/1992,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,SONORA,,No,,,-119.8436,38.17017,,FALSE
,11950,,,,7/26/1993,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,11954,,,,8/2/1993,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12118,,,,10/5/1994,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12188,,,,7/17/1995,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12344,,,,6/23/1998,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12403,,,,10/19/1998,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12481,,,,6/1/1999,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12487,,,,6/21/1999,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12655,,,,10/23/2000,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12687,,,,5/8/2001,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,12819,,,,4/29/2003,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,,0,,,,,,No,,,-119.83144,38.11607,,FALSE
,21131,,,,4/29/2003,,,Dispatch,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,21225,,,,9/15/2003,,,Dispatch,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,21311,,,,4/28/2004,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,21393,,,,8/19/2004,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,M,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,20938,,,,5/5/2005,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,20939,,,,5/31/2005,,,,9,Mono(MNO),,MNO,,395,93.00,Deer,F,A,,,,,,No,,,-119.83144,38.11607,,FALSE
,10840,,,,5/26/1989,,,,9,Mono(MNO),,MNO,,395,93.10,Deer,,0,,,,,,No,,,-119.83199,38.11604,,FALSE
,17864,,,,5/26/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.10,Deer,M,A,,,,,,No,,,-119.83199,38.11604,,FALSE
,12302,,,,8/1/1996,,,,9,Mono(MNO),,MNO,,395,93.20,Deer,,0,,,,,,No,,,-119.83253,38.11613,,FALSE
,8832,,,,11/14/1965,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,,U,,,,,,No,,,-119.83299,38.11636,,FALSE
,8833,,,,11/14/1965,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,,U,,,,,,No,,,-119.83299,38.11636,,FALSE
,16161,,,,11/14/1965,,,SONORA,9,Mono(MNO),,MNO,,395,93.30,Deer,F,A,,,,,,No,,,-119.83299,38.11636,,FALSE
,16162,,,,11/14/1965,,,SONORA,9,Mono(MNO),,MNO,,395,93.30,Deer,F,A,,,,,,No,,,-119.83299,38.11636,,FALSE
,11739,,,,4/24/1992,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,,0,,,,,,No,,,-119.83299,38.11636,,FALSE
,19616,,,,4/24/1992,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,M,A,,,,SONORA,,No,,,-119.61159,37.88307,,FALSE
,12713,,,,4/24/2002,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,,0,,,,,,No,,,-119.83299,38.11636,,FALSE
,20979,,,,4/24/2002,,,Dispatch,9,Mono(MNO),,MNO,,395,93.30,Deer,M,A,,,,,early morning,No,,,-119.83299,38.11636,,FALSE
,21176,,,,5/29/2003,,,Dispatch,9,Mono(MNO),,MNO,,395,93.30,Deer,M,A,,,,,,No,,,-119.83299,38.11636,,FALSE
,21451,,,,10/18/2004,,,,9,Mono(MNO),,MNO,,395,93.30,Deer,U,A,,,,,,No,,,-119.83299,38.11636,,FALSE
,10896,,,,7/24/1989,,,,9,Mono(MNO),,MNO,,395,93.40,Deer,,0,,,,,,No,,,-119.83336,38.11667,,FALSE
,17947,,,,7/24/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.40,Deer,M,J,,,,,,No,,,-119.83336,38.11667,,FALSE
,12722,,,,5/10/2002,,,,9,Mono(MNO),,MNO,,395,93.40,Deer,,0,,,,,,No,,,-119.83336,38.11667,,FALSE
,20992,,,,5/10/2002,,,CHP,9,Mono(MNO),,MNO,,395,93.40,Deer,U,U,,,,,reported early am,No,,,-119.83336,38.11667,,FALSE
,21397,,,,8/30/2004,,,,9,Mono(MNO),,MNO,,395,93.40,Deer,M,U,,,,,,No,,,-119.83336,38.11667,,FALSE
,9523,,,,7/8/1969,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,17152,,,,7/8/1969,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,M,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,10714,,,,7/28/1976,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,15985,,,,7/28/1976,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,M,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,10734,,,,10/14/1976,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,15997,,,,10/14/1976,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,10916,,,,9/8/1989,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,17953,,,,9/8/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,10978,,,,10/23/1989,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,17984,,,,10/23/1989,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,11128,,,,4/20/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,18244,,,,4/20/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18948,,,,4/20/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.85817,38.20944,,FALSE
,11151,,,,4/26/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,18160,,,,4/26/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18949,,,,4/26/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.85974,38.21123,,FALSE
,11311,,,,8/6/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,11312,,,,8/6/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,18374,,,,8/6/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18499,,,,8/6/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18869,,,,8/6/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.83696,38.15414,,FALSE
,18950,,,,8/6/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.85974,38.21123,,FALSE
,11317,,,,8/15/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,11318,,,,8/15/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,18380,,,,8/15/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,18501,,,,8/15/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,18870,,,,8/15/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,SONORA,,No,,,-119.83665,38.1563,,FALSE
,18951,,,,8/15/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,SONORA,,No,,,-119.85974,38.21123,,FALSE
,11418,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,11419,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,18517,,,,10/22/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18518,,,,10/22/1990,,,SONORA,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,,,No,,,-119.83372,38.11701,,FALSE
,18871,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.83678,38.15925,,FALSE
,18872,,,,10/22/1990,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.83538,38.15989,,FALSE
,11622,,,,9/9/1991,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,19395,,,,9/9/1991,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.84577,38.17412,,FALSE
,11782,,,,6/12/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,11798,,,,7/22/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,19684,,,,7/22/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.8317,38.12516,,FALSE
,11816,,,,8/17/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,19709,,,,8/17/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.85817,38.20944,,FALSE
,11852,,,,10/7/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,19791,,,,10/7/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,F,A,,,,SONORA,,No,,,-119.85179,38.18849,,FALSE
,11853,,,,10/8/1992,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,12311,,,,8/19/1996,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,12383,,,,9/16/1998,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,12620,,,,8/1/2000,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,12651,,,,10/13/2000,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,12688,,,,5/10/2001,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,,0,,,,,,No,,,-119.83372,38.11701,,FALSE
,21366,,,,7/20/2004,,,,9,Mono(MNO),,MNO,,395,93.50,Deer,U,J,,,,,,No,,,-119.83372,38.11701,,FALSE
,8988,,,,7/5/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,16317,,,,7/5/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,M,A,,,,,,No,,,-119.83379,38.11743,,FALSE
,8993,,,,7/12/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,16318,,,,7/12/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,M,A,,,,,,No,,,-119.83379,38.11743,,FALSE
,8999,,,,8/1/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,9000,,,,8/1/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,9001,,,,8/1/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,9002,,,,8/1/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,16339,,,,8/1/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,M,A,,,,,,No,,,-119.83379,38.11743,,FALSE
,16340,,,,8/1/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,M,A,,,,,,No,,,-119.83379,38.11743,,FALSE
,16341,,,,8/1/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,F,A,,,,,,No,,,-119.83379,38.11743,,FALSE
,16342,,,,8/1/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,U,J,,,,,,No,,,-119.83379,38.11743,,FALSE
,9116,,,,11/14/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,9117,,,,11/14/1966,,,,9,Mono(MNO),,MNO,,395,93.60,Deer,,U,,,,,,No,,,-119.83379,38.11743,,FALSE
,16437,,,,11/14/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,U,J,,,,,,No,,,-119.83379,38.11743,,FALSE
,16438,,,,11/14/1966,,,SONORA,9,Mono(MNO),,MNO,,395,93.60,Deer,U,J,,,,,,No,,,-119.83379,38.11743,,FALSE
,12000,,,,10/18/1993,,,,9,Mono(MNO),,MNO,,395,93.70,Deer,,0,,,,,,No,,,-119.83355,38.11782,,FALSE
,12001,,,,10/18/1993,,,,9,Mono(MNO),,MNO,,395,93.70,Deer,,0,,,,,,No,,,-119.83355,38.11782,,FALSE
,11942,,,,5/12/1993,,,,9,Mono(MNO),,MNO,,395,93.80,Deer,,0,,,,,,No,,,-119.83323,38.11819,,FALSE
,12532,,,,9/10/1999,,,,9,Mono(MNO),,MNO,,395,93.80,Deer,,0,,,,,,No,,,-119.83323,38.11819,,FALSE
